Student ID,student_name,gender,grade,school_name,reading_score,math_score,,over
473,Connie Delacruz,F,9th,Huang High School,64,58,,61
474,Luis Parker,M,9th,Huang High School,89,95,,92
475,Pamela Watts,F,11th,Huang High School,82,58,,70
476,Lindsey Mitchell,F,10th,Huang High School,72,89,,80.5
477,Brenda Price,F,10th,Huang High School,79,75,,77
478,Joseph Howard,M,10th,Huang High School,90,61,,75.5
479,Amy Evans,F,10th,Huang High School,92,73,,82.5
480,Paula Fernandez DVM,F,9th,Huang High School,69,96,,82.5
481,Amber Cunningham,F,11th,Huang High School,97,86,,91.5
482,Preston Wheeler,M,10th,Huang High School,65,56,,60.5
483,James Lopez,M,9th,Huang High School,68,89,,78.5
484,Chad Drake,M,11th,Huang High School,67,99,,83
485,Samuel Blackburn,M,11th,Huang High School,73,96,,84.5
486,Shawn Nielsen,M,9th,Huang High School,86,81,,83.5
487,Eric Perez,M,10th,Huang High School,83,67,,75
488,Kevin Montgomery,M,12th,Huang High School,67,81,,74
489,Terry Thomas,M,9th,Huang High School,88,65,,76.5
490,Kim Meyer,F,9th,Huang High School,92,66,,79
491,Michael Townsend,M,10th,Huang High School,95,78,,86.5
492,Ronnie Rodriguez,M,10th,Huang High School,71,79,,75
493,Savannah Smith,F,10th,Huang High School,95,79,,87
494,Shane Nguyen,M,10th,Huang High School,74,65,,69.5
495,Michael Brown,M,12th,Huang High School,99,71,,85
496,Robert Young,M,9th,Huang High School,70,72,,71
497,Daniel Griffin,M,9th,Huang High School,74,98,,86
498,James Johnson,M,11th,Huang High School,73,80,,76.5
499,Mary Cox,F,10th,Huang High School,97,79,,88
500,Tina Aguirre,F,10th,Huang High School,86,90,,88
501,Jillian Mcdonald,F,9th,Huang High School,64,70,,67
502,Matthew Branch,M,10th,Huang High School,71,89,,80
503,Christopher Jordan,M,11th,Huang High School,78,84,,81
504,Victor Mcguire,M,11th,Huang High School,93,94,,93.5
505,Erin Arnold,F,10th,Huang High School,96,78,,87
506,Nicholas Wu,M,10th,Huang High School,85,74,,79.5
507,Kristen Wilson,F,12th,Huang High School,72,89,,80.5
508,Morgan Moore,F,10th,Huang High School,63,84,,73.5
509,Stephen Smith,M,9th,Huang High School,90,90,,90
510,Jeremy Romero,M,10th,Huang High School,76,58,,67
511,Julie Bush,F,9th,Huang High School,96,97,,96.5
512,Brittany Taylor,F,11th,Huang High School,81,58,,69.5
513,James Kim,M,10th,Huang High School,89,70,,79.5
514,Ashley Roberts,F,10th,Huang High School,93,66,,79.5
515,Brandon Johnson,M,10th,Huang High School,80,74,,77
516,David Davenport,M,12th,Huang High School,89,61,,75
517,Mark Washington,M,9th,Huang High School,84,78,,81
518,Alicia Marshall,F,9th,Huang High School,97,84,,90.5
519,Barbara Santana,F,12th,Huang High School,90,69,,79.5
520,Samantha Parker,F,10th,Huang High School,88,72,,80
521,Joseph Walters,M,11th,Huang High School,82,76,,79
522,Michael Zamora,M,11th,Huang High School,96,94,,95
523,Kyle Cobb,M,11th,Huang High School,72,87,,79.5
524,Jill Clark,F,10th,Huang High School,76,92,,84
525,Sarah Warren,F,11th,Huang High School,93,91,,92
526,Jennifer Robinson,F,10th,Huang High School,89,85,,87
527,Patricia Johnson,F,11th,Huang High School,79,68,,73.5
528,Henry Evans,M,10th,Huang High School,68,88,,78
529,Alexander Ramsey,M,10th,Huang High School,63,90,,76.5
530,Brandon Stephens,M,10th,Huang High School,89,94,,91.5
531,Jeff Holland,M,9th,Huang High School,72,79,,75.5
532,Samuel Schultz,M,10th,Huang High School,93,93,,93
533,Brett Johnson,M,11th,Huang High School,66,72,,69
534,Daniel Sherman,M,12th,Huang High School,64,63,,63.5
535,Justin Mccall,M,11th,Huang High School,81,56,,68.5
536,Jonathan Evans,M,9th,Huang High School,99,83,,91
537,Jacqueline Kennedy,F,11th,Huang High School,63,69,,66
538,Martin Stephenson,M,10th,Huang High School,96,63,,79.5
539,Lindsey Lane,F,9th,Huang High School,90,81,,85.5
540,Jessica Hart,F,10th,Huang High School,95,98,,96.5
541,Edward Lucas,M,10th,Huang High School,76,98,,87
542,Lisa Osborne,F,9th,Huang High School,86,69,,77.5
543,Hannah Black,F,9th,Huang High School,80,94,,87
544,Alexander Paul,M,9th,Huang High School,72,65,,68.5
545,Brenda Wong,F,12th,Huang High School,63,78,,70.5
546,Thomas Delgado,M,12th,Huang High School,86,80,,83
547,Jeremy Sutton,M,9th,Huang High School,74,95,,84.5
548,Paula Donaldson,F,9th,Huang High School,64,85,,74.5
549,Valerie Thompson,F,9th,Huang High School,97,94,,95.5
550,John Schaefer,M,12th,Huang High School,96,86,,91
551,Jesus Manning,M,11th,Huang High School,73,95,,84
552,Tyrone Lawson,M,10th,Huang High School,73,87,,80
553,Carl May,M,10th,Huang High School,72,58,,65
554,Brittany Russell,F,12th,Huang High School,67,55,,61
555,Philip Edwards,M,9th,Huang High School,64,55,,59.5
556,Robert Aguilar,M,9th,Huang High School,88,82,,85
557,Aaron Russo,M,10th,Huang High School,92,60,,76
558,Tracy Andrade,M,9th,Huang High School,96,77,,86.5
559,Amy Sullivan,F,12th,Huang High School,73,60,,66.5
560,Howard Beck,M,10th,Huang High School,79,65,,72
561,Dr. Xavier Bell II,M,11th,Huang High School,84,91,,87.5
562,Dawn Schultz,F,10th,Huang High School,96,88,,92
563,Caleb Lucas,M,12th,Huang High School,74,68,,71
564,Barbara Gonzalez,F,10th,Huang High School,94,92,,93
565,Charles Yang,M,10th,Huang High School,79,70,,74.5
566,David Gallagher,M,12th,Huang High School,77,79,,78
567,Bethany Vargas,F,11th,Huang High School,91,87,,89
568,Jennifer Schultz,F,12th,Huang High School,81,74,,77.5
569,Paula Marshall,F,9th,Huang High School,76,66,,71
570,Jordan Elliott,M,11th,Huang High School,89,69,,79
571,Samantha Mcmillan,F,12th,Huang High School,77,56,,66.5
572,Judith Johnson,F,9th,Huang High School,77,56,,66.5
573,Grace Palmer,F,10th,Huang High School,91,73,,82
574,Brandon Ramirez,M,10th,Huang High School,93,96,,94.5
575,Carol Smith,F,10th,Huang High School,72,87,,79.5
576,Matthew Odom,M,9th,Huang High School,91,90,,90.5
577,Erika Gray,F,10th,Huang High School,79,62,,70.5
578,Donna Kramer,F,11th,Huang High School,85,86,,85.5
579,Jonathan Snyder,M,10th,Huang High School,71,78,,74.5
580,Frank Howe,M,11th,Huang High School,80,89,,84.5
581,Amy Beck,F,9th,Huang High School,83,83,,83
582,Lori Holmes,F,9th,Huang High School,72,94,,83
583,Rebekah Hampton,F,11th,Huang High School,77,81,,79
584,Perry Bishop,M,9th,Huang High School,85,73,,79
585,Andrew Hanson MD,M,12th,Huang High School,73,73,,73
586,Jody Hughes,F,11th,Huang High School,96,76,,86
587,Anna Garcia,F,11th,Huang High School,78,97,,87.5
588,Colleen Walker,F,11th,Huang High School,90,74,,82
589,Danny Bridges,M,11th,Huang High School,83,66,,74.5
590,Kristina Ford,F,10th,Huang High School,92,75,,83.5
591,Sabrina Davidson,F,9th,Huang High School,93,68,,80.5
592,Alexander Freeman,M,9th,Huang High School,73,86,,79.5
593,Jack Davis,M,9th,Huang High School,63,93,,78
594,Victor Rivera,M,11th,Huang High School,79,87,,83
595,Elizabeth Pena,F,11th,Huang High School,93,56,,74.5
596,Neil Castro,M,12th,Huang High School,69,92,,80.5
597,Michael Briggs,M,10th,Huang High School,85,90,,87.5
598,Anna Andersen,F,9th,Huang High School,77,81,,79
599,Elizabeth Oconnor,F,9th,Huang High School,77,59,,68
600,Zachary Brooks,M,11th,Huang High School,91,72,,81.5
601,Scott Jackson,M,12th,Huang High School,74,74,,74
602,Mary Fuentes,F,12th,Huang High School,69,81,,75
603,Denise Reyes,F,11th,Huang High School,75,61,,68
604,Janice Collier,F,9th,Huang High School,91,85,,88
605,Tina Barber,F,10th,Huang High School,96,80,,88
606,Keith Rojas,M,12th,Huang High School,78,96,,87
607,Michelle Decker,F,11th,Huang High School,82,57,,69.5
608,James Smith,M,9th,Huang High School,65,60,,62.5
609,Alexandra Thompson,F,10th,Huang High School,70,71,,70.5
610,Jacqueline Campbell,F,11th,Huang High School,78,92,,85
611,Austin Clark,M,10th,Huang High School,71,85,,78
612,Brooke Thomas,F,10th,Huang High School,86,95,,90.5
613,Molly Smith,F,9th,Huang High School,96,72,,84
614,Pamela Beck,F,9th,Huang High School,82,67,,74.5
615,Timothy Morris,M,12th,Huang High School,72,85,,78.5
616,Lauren White,F,10th,Huang High School,94,71,,82.5
617,Jessica Beltran,F,11th,Huang High School,82,72,,77
618,Alexandra Jones,F,9th,Huang High School,75,76,,75.5
619,Evelyn Rice,F,9th,Huang High School,87,75,,81
620,Stephen Ellis,M,9th,Huang High School,72,93,,82.5
621,Caroline Smith,F,12th,Huang High School,79,96,,87.5
622,Fred Case,M,10th,Huang High School,70,68,,69
623,Crystal Anderson,F,11th,Huang High School,68,91,,79.5
624,Jordan Gross,F,9th,Huang High School,90,97,,93.5
625,Marie Harris,F,12th,Huang High School,78,79,,78.5
626,Charles Hayes,M,11th,Huang High School,63,78,,70.5
627,Beverly Sheppard,F,11th,Huang High School,82,78,,80
628,Denise Solis,F,12th,Huang High School,96,82,,89
629,Alexander Myers,M,11th,Huang High School,75,66,,70.5
630,Sally Robertson,F,12th,Huang High School,63,93,,78
631,Steven Morris,M,12th,Huang High School,73,57,,65
632,Nina Flores,F,10th,Huang High School,79,62,,70.5
633,Miguel Patterson,M,9th,Huang High School,82,80,,81
634,John Simpson,M,10th,Huang High School,86,72,,79
635,Charles Cruz,M,11th,Huang High School,76,58,,67
636,Monica Davis,F,9th,Huang High School,86,84,,85
637,James Fields,M,12th,Huang High School,95,88,,91.5
638,Kevin Frederick,M,9th,Huang High School,93,74,,83.5
639,Jeremy Soto,M,11th,Huang High School,87,61,,74
640,Ronald Harris,M,9th,Huang High School,92,75,,83.5
641,Carol Stewart,F,10th,Huang High School,88,73,,80.5
642,Albert Durham,M,9th,Huang High School,65,71,,68
643,James Sanchez,M,12th,Huang High School,91,84,,87.5
644,John Adams,M,11th,Huang High School,81,61,,71
645,Cody Williams,M,10th,Huang High School,72,98,,85
646,Ernest Love,M,9th,Huang High School,87,93,,90
647,Tommy Smith,M,9th,Huang High School,70,98,,84
648,Jared Anderson,M,11th,Huang High School,73,86,,79.5
649,Jennifer Yang,F,9th,Huang High School,87,55,,71
650,Joe Mercado,M,9th,Huang High School,65,57,,61
651,Mr. Roberto Wright MD,M,11th,Huang High School,73,97,,85
652,Michael Smith,M,10th,Huang High School,88,66,,77
653,William Park,M,10th,Huang High School,65,70,,67.5
654,Benjamin Williams,M,11th,Huang High School,72,96,,84
655,Dean Perez,M,11th,Huang High School,92,94,,93
656,Mr. Dale Miller,M,10th,Huang High School,94,87,,90.5
657,Marissa Russell,F,9th,Huang High School,74,68,,71
658,Mary Gonzalez DDS,F,12th,Huang High School,66,71,,68.5
659,April Jackson,F,10th,Huang High School,93,55,,74
660,William Hayes,M,9th,Huang High School,95,81,,88
661,Meghan Holloway,F,11th,Huang High School,92,97,,94.5
662,Amy Coleman,F,12th,Huang High School,90,76,,83
663,James Green,M,10th,Huang High School,84,58,,71
664,Michael Tran,M,10th,Huang High School,81,67,,74
665,Joseph Cortez,M,11th,Huang High School,86,97,,91.5
666,Anita Moss,F,10th,Huang High School,97,81,,89
667,Benjamin Stokes,M,11th,Huang High School,69,91,,80
668,Michael Li,M,11th,Huang High School,75,89,,82
669,Alexander Rosales,M,11th,Huang High School,90,55,,72.5
670,Katie Dawson,F,10th,Huang High School,94,83,,88.5
671,Shelly Erickson,F,10th,Huang High School,92,59,,75.5
672,Kathryn Turner,F,11th,Huang High School,81,80,,80.5
673,Jacob Lee,M,10th,Huang High School,76,64,,70
674,Ryan Smith,M,10th,Huang High School,87,98,,92.5
675,Joshua Fernandez,M,11th,Huang High School,98,78,,88
676,Mia Roach,F,9th,Huang High School,86,80,,83
677,William Rodriguez,M,11th,Huang High School,75,99,,87
678,Wanda Cruz,F,10th,Huang High School,74,77,,75.5
679,Pamela Hall,F,11th,Huang High School,95,98,,96.5
680,David Smith,M,9th,Huang High School,76,93,,84.5
681,Jason Brown,M,9th,Huang High School,98,85,,91.5
682,Chelsea Alexander,F,12th,Huang High School,77,73,,75
683,Kimberly Tate,F,9th,Huang High School,72,88,,80
684,Daniel Williams,M,10th,Huang High School,81,78,,79.5
685,Terri Jacobson,F,11th,Huang High School,69,77,,73
686,Paul Harris,M,10th,Huang High School,74,67,,70.5
687,Jessica Thompson,F,10th,Huang High School,84,92,,88
688,Nancy Hawkins,F,9th,Huang High School,82,61,,71.5
689,Deborah Phillips,F,12th,Huang High School,76,68,,72
690,Mark Mendoza,M,9th,Huang High School,75,68,,71.5
691,Stephen Williamson,M,9th,Huang High School,71,94,,82.5
692,Jennifer Strong,F,12th,Huang High School,88,87,,87.5
693,Matthew Moore,M,12th,Huang High School,75,90,,82.5
694,Raymond Parker,M,9th,Huang High School,98,73,,85.5
695,Lee Evans,M,10th,Huang High School,93,95,,94
696,Curtis Rodriguez,M,10th,Huang High School,77,90,,83.5
697,Sara Morris,F,11th,Huang High School,67,57,,62
698,Dawn Palmer,F,9th,Huang High School,89,86,,87.5
699,Brianna Benson,F,11th,Huang High School,95,95,,95
700,Luis Watts,M,11th,Huang High School,83,99,,91
701,Mrs. Cindy Brown,F,12th,Huang High School,94,63,,78.5
702,Summer Sandoval,F,9th,Huang High School,84,65,,74.5
703,Ashley Smith,F,12th,Huang High School,87,64,,75.5
704,Randy Wallace,M,10th,Huang High School,93,87,,90
705,Angela Simmons,F,11th,Huang High School,80,99,,89.5
706,Sandra Haley,F,11th,Huang High School,81,84,,82.5
707,George Morgan,M,10th,Huang High School,72,99,,85.5
708,Melissa Ali,F,11th,Huang High School,64,69,,66.5
709,Matthew Oliver,M,9th,Huang High School,92,95,,93.5
710,Michael Kirk,M,9th,Huang High School,96,56,,76
711,Terry Khan,M,9th,Huang High School,89,85,,87
712,Kristie Elliott,F,9th,Huang High School,63,58,,60.5
713,Joel Campbell,M,9th,Huang High School,69,73,,71
714,Anthony Henderson,M,10th,Huang High School,83,74,,78.5
715,Brent Christensen,M,9th,Huang High School,63,71,,67
716,Heidi Hayes,F,10th,Huang High School,97,57,,77
717,Ryan Mcbride,M,10th,Huang High School,85,83,,84
718,Kyle Murillo,M,10th,Huang High School,97,76,,86.5
719,Angela Powell,F,11th,Huang High School,70,56,,63
720,Jeanette Simmons,F,11th,Huang High School,96,96,,96
721,Adam Vance,M,10th,Huang High School,72,73,,72.5
722,Kristen Murray,F,9th,Huang High School,93,59,,76
723,Jessica Burnett,F,11th,Huang High School,82,58,,70
724,Alex Walker,M,11th,Huang High School,73,64,,68.5
725,Robert Phillips,M,9th,Huang High School,84,63,,73.5
726,Elizabeth Martinez,F,9th,Huang High School,78,99,,88.5
727,Kristina Young,F,9th,Huang High School,95,83,,89
728,Sarah Morgan,F,10th,Huang High School,80,57,,68.5
729,Cheryl Harding,F,12th,Huang High School,84,62,,73
730,Keith Hunter,M,9th,Huang High School,79,67,,73
731,Todd Williams,M,11th,Huang High School,98,79,,88.5
732,James White MD,M,11th,Huang High School,79,60,,69.5
733,Kyle Johnson,M,11th,Huang High School,93,92,,92.5
734,Andrea Suarez,F,12th,Huang High School,92,93,,92.5
735,Michael Sanchez,M,9th,Huang High School,72,91,,81.5
736,Jaime Torres,F,11th,Huang High School,92,78,,85
737,Donald Gill DDS,M,9th,Huang High School,78,58,,68
738,Austin Lee,M,10th,Huang High School,71,61,,66
739,Adrian Bowman,M,12th,Huang High School,92,79,,85.5
740,Julie Perez,F,10th,Huang High School,63,88,,75.5
741,Debra Maxwell,F,12th,Huang High School,96,94,,95
742,Bradley Phillips,M,9th,Huang High School,70,55,,62.5
743,Sonya Simmons,F,9th,Huang High School,92,96,,94
744,Eric Miller,M,12th,Huang High School,88,90,,89
745,Charles Berger,M,10th,Huang High School,66,91,,78.5
746,Mary Monroe,F,10th,Huang High School,92,92,,92
747,Destiny Burns,F,11th,Huang High School,69,75,,72
748,Patrick Khan,M,9th,Huang High School,70,86,,78
749,Nathaniel Henson,M,12th,Huang High School,81,80,,80.5
750,Larry Miller,M,9th,Huang High School,77,56,,66.5
751,Timothy French,M,10th,Huang High School,99,55,,77
752,Xavier Mitchell,M,12th,Huang High School,63,95,,79
753,Jason Crosby,M,11th,Huang High School,66,97,,81.5
754,Joshua Johnson,M,10th,Huang High School,69,55,,62
755,Alyssa Clark,F,12th,Huang High School,69,68,,68.5
756,Jonathan Cooper,M,10th,Huang High School,74,55,,64.5
757,Mark Hunt,M,9th,Huang High School,88,61,,74.5
758,Norman Moore,M,10th,Huang High School,86,72,,79
759,Brian Atkins,M,9th,Huang High School,84,81,,82.5
760,Zachary Jones,M,12th,Huang High School,74,80,,77
761,Danielle Wong,F,10th,Huang High School,98,83,,90.5
762,Patricia Lane,F,12th,Huang High School,87,71,,79
763,Joshua Rose,M,9th,Huang High School,79,73,,76
764,Hannah Montes,F,10th,Huang High School,80,83,,81.5
765,Mrs. Catherine Williams MD,F,10th,Huang High School,98,60,,79
766,Michael Jenkins,M,11th,Huang High School,93,96,,94.5
767,James Scott,M,11th,Huang High School,78,81,,79.5
768,Evan Ballard,M,11th,Huang High School,81,61,,71
769,Andrea Miller,F,10th,Huang High School,83,60,,71.5
770,Jasmine Lynch,F,12th,Huang High School,99,90,,94.5
771,Jennifer Fox,F,10th,Huang High School,66,91,,78.5
772,Jared Castro,M,10th,Huang High School,96,60,,78
773,Eugene Cox,M,12th,Huang High School,66,81,,73.5
774,Wendy Wilson,F,10th,Huang High School,76,79,,77.5
775,Debbie Smith,F,10th,Huang High School,76,82,,79
776,Michael Fletcher,M,10th,Huang High School,85,65,,75
777,Jay Waters,M,10th,Huang High School,64,65,,64.5
778,Melissa Martinez,F,10th,Huang High School,98,90,,94
779,Cory Howard,M,9th,Huang High School,90,77,,83.5
780,Mitchell Hanson,M,10th,Huang High School,75,65,,70
781,Corey Boyer,M,9th,Huang High School,84,94,,89
782,Elizabeth Gonzalez,F,10th,Huang High School,91,55,,73
783,Robert Hutchinson,M,11th,Huang High School,96,98,,97
784,David Hernandez,M,9th,Huang High School,98,87,,92.5
785,Tammy Jordan,F,12th,Huang High School,85,69,,77
786,Denise Johnson,F,9th,Huang High School,88,93,,90.5
787,Brandi Copeland,F,12th,Huang High School,82,72,,77
788,Evan Marshall,M,9th,Huang High School,82,63,,72.5
789,Gregory Long,M,10th,Huang High School,94,74,,84
790,Kristen Underwood,F,11th,Huang High School,99,60,,79.5
791,Walter French,M,12th,Huang High School,88,70,,79
792,Edwin Thompson,M,10th,Huang High School,99,89,,94
793,Edward Rivera,M,12th,Huang High School,94,65,,79.5
794,Brandon Wilson,M,10th,Huang High School,68,69,,68.5
795,Alejandra Todd,F,11th,Huang High School,93,66,,79.5
796,Dana Hoffman,F,10th,Huang High School,83,67,,75
797,David Howard,M,11th,Huang High School,75,93,,84
798,Ashley Caldwell MD,F,12th,Huang High School,85,56,,70.5
799,Cindy Horn,F,9th,Huang High School,91,67,,79
800,Kevin Armstrong,M,10th,Huang High School,74,92,,83
801,Stacey Porter,F,11th,Huang High School,98,66,,82
802,Patrick Hunt,M,12th,Huang High School,75,62,,68.5
803,David White,M,12th,Huang High School,86,62,,74
804,Tammy Black,F,9th,Huang High School,85,59,,72
805,Joanna Williams,F,11th,Huang High School,94,65,,79.5
806,Becky Moran,F,9th,Huang High School,93,84,,88.5
807,Brenda Smith,F,12th,Huang High School,84,68,,76
808,Gabrielle Webb,F,12th,Huang High School,78,99,,88.5
809,Mr. Jared Campbell,M,10th,Huang High School,75,62,,68.5
810,Ryan Jenkins,M,9th,Huang High School,76,92,,84
811,Thomas Shepard,M,9th,Huang High School,86,89,,87.5
812,Jeremiah Boyd,M,10th,Huang High School,73,70,,71.5
813,Matthew White,M,12th,Huang High School,65,94,,79.5
814,Christina Anderson,F,11th,Huang High School,89,85,,87
815,Edward Olson,M,11th,Huang High School,83,66,,74.5
816,Emily Bryant,F,9th,Huang High School,94,81,,87.5
817,Amy Guzman,F,10th,Huang High School,67,58,,62.5
818,Kathleen Owens,F,9th,Huang High School,76,97,,86.5
819,John Davila,M,9th,Huang High School,91,84,,87.5
820,Nicole King,F,11th,Huang High School,66,57,,61.5
821,Jason Villarreal,M,9th,Huang High School,67,74,,70.5
822,Matthew Washington,M,10th,Huang High School,84,92,,88
823,Peter Simpson,M,11th,Huang High School,67,87,,77
824,Cristian Espinoza,M,11th,Huang High School,83,76,,79.5
825,Steven Fry,M,10th,Huang High School,79,93,,86
826,David Miller,M,9th,Huang High School,83,85,,84
827,Tamara Hernandez,F,12th,Huang High School,83,73,,78
828,Jordan Lewis,M,9th,Huang High School,86,78,,82
829,Carol Anderson,F,9th,Huang High School,97,93,,95
830,Michael Moreno PhD,M,12th,Huang High School,97,77,,87
831,Nicholas Logan,M,11th,Huang High School,67,68,,67.5
832,Paul Anderson,M,9th,Huang High School,96,96,,96
833,Jason Young,M,10th,Huang High School,74,55,,64.5
834,Wesley Martin,M,11th,Huang High School,69,92,,80.5
835,Karen Wall,F,11th,Huang High School,97,58,,77.5
